# /lscratch1/kbferre/app-traces/mutrino/cth-st/128/rank-000.txt
 delta	 tstmp
9	 1519431233854322
28	 1519431233854350
9	 1519431233854359
10	 1519431233854369
10	 1519431233854379
10	 1519431233854389
11	 1519431233854400
9	 1519431233854409
10	 1519431233854419
10	 1519431233854429
14	 1519431233854443
10	 1519431233854453
9	 1519431233854462
16	 1519431233854478
17	 1519431233854495
10	 1519431233854505
10	 1519431233854515
10	 1519431233854525
23	 1519431233854548
93	 1519431233854641
18	 1519431233854659
9	 1519431233854668
11	 1519431233854679
16	 1519431233854695
11	 1519431233854706
585527	 1519431234440233
62273	 1519431234502506
28831	 1519431234531337
16	 1519431234531353
12	 1519431234531365
16	 1519431234531381
1529875	 1519431236061256
260164	 1519431236321420
32408	 1519431236353828
18	 1519431236353846
10	 1519431236353856
10	 1519431236353866
10	 1519431236353876
10	 1519431236353886
10	 1519431236353896
10	 1519431236353906
12	 1519431236353918
9	 1519431236353927
10	 1519431236353937
10	 1519431236353947
10	 1519431236353957
19	 1519431236353976
13	 1519431236353989
13	 1519431236354002
11	 1519431236354013
10	 1519431236354023
10	 1519431236354033
9	 1519431236354042
10	 1519431236354052
10	 1519431236354062
16	 1519431236354078
9	 1519431236354087
10	 1519431236354097
10	 1519431236354107
12	 1519431236354119
10	 1519431236354129
9	 1519431236354138
1893	 1519431236356031
40	 1519431236356071
91	 1519431236356162
16	 1519431236356178
9	 1519431236356187
12	 1519431236356199
16	 1519431236356215
12	 1519431236356227
588559	 1519431236944786
59576	 1519431237004362
29246	 1519431237033608
16	 1519431237033624
13	 1519431237033637
16	 1519431237033653
1528609	 1519431238562262
253742	 1519431238816004
27617	 1519431238843621
14	 1519431238843635
10	 1519431238843645
10	 1519431238843655
10	 1519431238843665
13	 1519431238843678
9	 1519431238843687
10	 1519431238843697
10	 1519431238843707
10	 1519431238843717
10	 1519431238843727
10	 1519431238843737
10	 1519431238843747
10	 1519431238843757
10	 1519431238843767
9	 1519431238843776
11	 1519431238843787
11	 1519431238843798
10	 1519431238843808
11	 1519431238843819
9	 1519431238843828
11	 1519431238843839
15	 1519431238843854
10	 1519431238843864
9	 1519431238843873
10	 1519431238843883
11	 1519431238843894
11	 1519431238843905
10	 1519431238843915
10	 1519431238843925
22	 1519431238843947
93	 1519431238844040
16	 1519431238844056
10	 1519431238844066
13	 1519431238844079
14	 1519431238844093
13	 1519431238844106
588428	 1519431239432534
59845	 1519431239492379
28117	 1519431239520496
16	 1519431239520512
11	 1519431239520523
16	 1519431239520539
1530337	 1519431241050876
253637	 1519431241304513
35933	 1519431241340446
15	 1519431241340461
12	 1519431241340473
10	 1519431241340483
11	 1519431241340494
10	 1519431241340504
10	 1519431241340514
10	 1519431241340524
9	 1519431241340533
12	 1519431241340545
9	 1519431241340554
10	 1519431241340564
9	 1519431241340573
12	 1519431241340585
9	 1519431241340594
10	 1519431241340604
12	 1519431241340616
10	 1519431241340626
10	 1519431241340636
9	 1519431241340645
10	 1519431241340655
11	 1519431241340666
12	 1519431241340678
12	 1519431241340690
9	 1519431241340699
10	 1519431241340709
10	 1519431241340719
9	 1519431241340728
10	 1519431241340738
10	 1519431241340748
23	 1519431241340771
92	 1519431241340863
15	 1519431241340878
9	 1519431241340887
11	 1519431241340898
16	 1519431241340914
11	 1519431241340925
587705	 1519431241928630
60390	 1519431241989020
28423	 1519431242017443
17	 1519431242017460
11	 1519431242017471
16	 1519431242017487
1543174	 1519431243560661
260488	 1519431243821149
29957	 1519431243851106
15	 1519431243851121
27	 1519431243851148
13	 1519431243851161
10	 1519431243851171
10	 1519431243851181
12	 1519431243851193
9	 1519431243851202
10	 1519431243851212
10	 1519431243851222
10	 1519431243851232
9	 1519431243851241
10	 1519431243851251
11	 1519431243851262
10	 1519431243851272
10	 1519431243851282
10	 1519431243851292
9	 1519431243851301
22	 1519431243851323
10	 1519431243851333
11	 1519431243851344
10	 1519431243851354
14	 1519431243851368
9	 1519431243851377
10	 1519431243851387
9	 1519431243851396
10	 1519431243851406
12	 1519431243851418
9	 1519431243851427
10	 1519431243851437
22	 1519431243851459
95	 1519431243851554
16	 1519431243851570
9	 1519431243851579
12	 1519431243851591
17	 1519431243851608
11	 1519431243851619
586432	 1519431244438051
57868	 1519431244495919
28672	 1519431244524591
12	 1519431244524603
13	 1519431244524616
17	 1519431244524633
1532761	 1519431246057394
248004	 1519431246305398
33214	 1519431246338612
17	 1519431246338629
10	 1519431246338639
12	 1519431246338651
10	 1519431246338661
10	 1519431246338671
10	 1519431246338681
10	 1519431246338691
11	 1519431246338702
9	 1519431246338711
11	 1519431246338722
10	 1519431246338732
11	 1519431246338743
9	 1519431246338752
9	 1519431246338761
10	 1519431246338771
10	 1519431246338781
11	 1519431246338792
10	 1519431246338802
10	 1519431246338812
9	 1519431246338821
11	 1519431246338832
13	 1519431246338845
9	 1519431246338854
11	 1519431246338865
10	 1519431246338875
9	 1519431246338884
12	 1519431246338896
9	 1519431246338905
9	 1519431246338914
24	 1519431246338938
95	 1519431246339033
15	 1519431246339048
9	 1519431246339057
12	 1519431246339069
16	 1519431246339085
10	 1519431246339095
587512	 1519431246926607
61337	 1519431246987944
26961	 1519431247014905
19	 1519431247014924
12	 1519431247014936
14	 1519431247014950
1535852	 1519431248550802
259776	 1519431248810578
29613	 1519431248840191
15	 1519431248840206
11	 1519431248840217
10	 1519431248840227
10	 1519431248840237
10	 1519431248840247
11	 1519431248840258
10	 1519431248840268
10	 1519431248840278
10	 1519431248840288
10	 1519431248840298
9	 1519431248840307
10	 1519431248840317
9	 1519431248840326
11	 1519431248840337
10	 1519431248840347
10	 1519431248840357
11	 1519431248840368
9	 1519431248840377
10	 1519431248840387
10	 1519431248840397
11	 1519431248840408
14	 1519431248840422
10	 1519431248840432
9	 1519431248840441
10	 1519431248840451
9	 1519431248840460
10	 1519431248840470
12	 1519431248840482
8	 1519431248840490
23	 1519431248840513
108	 1519431248840621
17	 1519431248840638
9	 1519431248840647
12	 1519431248840659
18	 1519431248840677
10	 1519431248840687
587365	 1519431249428052
60855	 1519431249488907
26304	 1519431249515211
14	 1519431249515225
11	 1519431249515236
18	 1519431249515254
1525628	 1519431251040882
252806	 1519431251293688
28206	 1519431251321894
20	 1519431251321914
12	 1519431251321926
25	 1519431251321951
12	 1519431251321963
27	 1519431251321990
11	 1519431251322001
10	 1519431251322011
10	 1519431251322021
10	 1519431251322031
10	 1519431251322041
12	 1519431251322053
9	 1519431251322062
10	 1519431251322072
10	 1519431251322082
9	 1519431251322091
10	 1519431251322101
10	 1519431251322111
11	 1519431251322122
9	 1519431251322131
10	 1519431251322141
11	 1519431251322152
13	 1519431251322165
10	 1519431251322175
9	 1519431251322184
11	 1519431251322195
10	 1519431251322205
10	 1519431251322215
10	 1519431251322225
9	 1519431251322234
23	 1519431251322257
93	 1519431251322350
18	 1519431251322368
9	 1519431251322377
11	 1519431251322388
16	 1519431251322404
11	 1519431251322415
587224	 1519431251909639
60430	 1519431251970069
28756	 1519431251998825
14	 1519431251998839
11	 1519431251998850
16	 1519431251998866
1528734	 1519431253527600
254868	 1519431253782468
33744	 1519431253816212
17	 1519431253816229
10	 1519431253816239
11	 1519431253816250
10	 1519431253816260
10	 1519431253816270
10	 1519431253816280
10	 1519431253816290
11	 1519431253816301
10	 1519431253816311
10	 1519431253816321
10	 1519431253816331
10	 1519431253816341
9	 1519431253816350
10	 1519431253816360
11	 1519431253816371
10	 1519431253816381
10	 1519431253816391
9	 1519431253816400
10	 1519431253816410
9	 1519431253816419
10	 1519431253816429
15	 1519431253816444
9	 1519431253816453
10	 1519431253816463
10	 1519431253816473
9	 1519431253816482
10	 1519431253816492
10	 1519431253816502
11	 1519431253816513
22	 1519431253816535
118	 1519431253816653
17	 1519431253816670
9	 1519431253816679
11	 1519431253816690
15	 1519431253816705
13	 1519431253816718
585693	 1519431254402411
61521	 1519431254463932
27498	 1519431254491430
17	 1519431254491447
12	 1519431254491459
16	 1519431254491475
1556859	 1519431256048334
254797	 1519431256303131
29428	 1519431256332559
15	 1519431256332574
10	 1519431256332584
11	 1519431256332595
10	 1519431256332605
12	 1519431256332617
9	 1519431256332626
11	 1519431256332637
11	 1519431256332648
10	 1519431256332658
10	 1519431256332668
10	 1519431256332678
11	 1519431256332689
10	 1519431256332699
9	 1519431256332708
11	 1519431256332719
12	 1519431256332731
10	 1519431256332741
9	 1519431256332750
13	 1519431256332763
10	 1519431256332773
10	 1519431256332783
15	 1519431256332798
9	 1519431256332807
9	 1519431256332816
10	 1519431256332826
10	 1519431256332836
10	 1519431256332846
10	 1519431256332856
10	 1519431256332866
23	 1519431256332889
93	 1519431256332982
16	 1519431256332998
10	 1519431256333008
11	 1519431256333019
14	 1519431256333033
13	 1519431256333046
586492	 1519431256919538
61888	 1519431256981426
26916	 1519431257008342
20	 1519431257008362
11	 1519431257008373
16	 1519431257008389
1537926	 1519431258546315
256603	 1519431258802918
25259	 1519431258828177
14	 1519431258828191
27	 1519431258828218
12	 1519431258828230
14	 1519431258828244
11	 1519431258828255
9	 1519431258828264
10	 1519431258828274
10	 1519431258828284
13	 1519431258828297
9	 1519431258828306
10	 1519431258828316
10	 1519431258828326
10	 1519431258828336
10	 1519431258828346
9	 1519431258828355
13	 1519431258828368
9	 1519431258828377
10	 1519431258828387
9	 1519431258828396
10	 1519431258828406
10	 1519431258828416
14	 1519431258828430
11	 1519431258828441
10	 1519431258828451
9	 1519431258828460
11	 1519431258828471
9	 1519431258828480
10	 1519431258828490
9	 1519431258828499
24	 1519431258828523
93	 1519431258828616
16	 1519431258828632
9	 1519431258828641
11	 1519431258828652
15	 1519431258828667
13	 1519431258828680
586627	 1519431259415307
63070	 1519431259478377
25701	 1519431259504078
16	 1519431259504094
11	 1519431259504105
15	 1519431259504120
1529708	 1519431261033828
253234	 1519431261287062
29140	 1519431261316202
15	 1519431261316217
11	 1519431261316228
11	 1519431261316239
10	 1519431261316249
10	 1519431261316259
12	 1519431261316271
10	 1519431261316281
10	 1519431261316291
10	 1519431261316301
9	 1519431261316310
11	 1519431261316321
10	 1519431261316331
11	 1519431261316342
9	 1519431261316351
10	 1519431261316361
10	 1519431261316371
10	 1519431261316381
10	 1519431261316391
9	 1519431261316400
12	 1519431261316412
9	 1519431261316421
17	 1519431261316438
9	 1519431261316447
10	 1519431261316457
9	 1519431261316466
10	 1519431261316476
11	 1519431261316487
10	 1519431261316497
24	 1519431261316521
34	 1519431261316555
93	 1519431261316648
17	 1519431261316665
9	 1519431261316674
12	 1519431261316686
17	 1519431261316703
12	 1519431261316715
587417	 1519431261904132
62068	 1519431261966200
27240	 1519431261993440
16	 1519431261993456
13	 1519431261993469
16	 1519431261993485
1521501	 1519431263514986
251301	 1519431263766287
31386	 1519431263797673
20	 1519431263797693
10	 1519431263797703
13	 1519431263797716
9	 1519431263797725
10	 1519431263797735
10	 1519431263797745
10	 1519431263797755
15	 1519431263797770
14	 1519431263797784
12	 1519431263797796
9	 1519431263797805
10	 1519431263797815
9	 1519431263797824
10	 1519431263797834
10	 1519431263797844
10	 1519431263797854
11	 1519431263797865
10	 1519431263797875
10	 1519431263797885
9	 1519431263797894
10	 1519431263797904
13	 1519431263797917
9	 1519431263797926
11	 1519431263797937
10	 1519431263797947
10	 1519431263797957
10	 1519431263797967
14	 1519431263797981
13	 1519431263797994
26	 1519431263798020
94	 1519431263798114
16	 1519431263798130
8	 1519431263798138
11	 1519431263798149
16	 1519431263798165
12	 1519431263798177
587929	 1519431264386106
60957	 1519431264447063
27660	 1519431264474723
15	 1519431264474738
11	 1519431264474749
25	 1519431264474774
1520463	 1519431265995237
252743	 1519431266247980
31413	 1519431266279393
13	 1519431266279406
10	 1519431266279416
11	 1519431266279427
10	 1519431266279437
10	 1519431266279447
10	 1519431266279457
11	 1519431266279468
10	 1519431266279478
11	 1519431266279489
10	 1519431266279499
9	 1519431266279508
10	 1519431266279518
10	 1519431266279528
11	 1519431266279539
10	 1519431266279549
11	 1519431266279560
9	 1519431266279569
10	 1519431266279579
10	 1519431266279589
10	 1519431266279599
11	 1519431266279610
13	 1519431266279623
10	 1519431266279633
12	 1519431266279645
9	 1519431266279654
10	 1519431266279664
9	 1519431266279673
11	 1519431266279684
10	 1519431266279694
22	 1519431266279716
95	 1519431266279811
17	 1519431266279828
9	 1519431266279837
11	 1519431266279848
17	 1519431266279865
11	 1519431266279876
586715	 1519431266866591
60641	 1519431266927232
27325	 1519431266954557
16	 1519431266954573
11	 1519431266954584
18	 1519431266954602
1540332	 1519431268494934
258544	 1519431268753478
27050	 1519431268780528
12	 1519431268780540
11	 1519431268780551
12	 1519431268780563
14	 1519431268780577
9	 1519431268780586
11	 1519431268780597
10	 1519431268780607
9	 1519431268780616
10	 1519431268780626
10	 1519431268780636
11	 1519431268780647
9	 1519431268780656
10	 1519431268780666
11	 1519431268780677
9	 1519431268780686
23	 1519431268780709
10	 1519431268780719
11	 1519431268780730
10	 1519431268780740
10	 1519431268780750
10	 1519431268780760
14	 1519431268780774
9	 1519431268780783
9	 1519431268780792
12	 1519431268780804
9	 1519431268780813
10	 1519431268780823
9	 1519431268780832
10	 1519431268780842
23	 1519431268780865
92	 1519431268780957
18	 1519431268780975
9	 1519431268780984
11	 1519431268780995
16	 1519431268781011
12	 1519431268781023
587324	 1519431269368347
60077	 1519431269428424
27205	 1519431269455629
15	 1519431269455644
11	 1519431269455655
16	 1519431269455671
1561843	 1519431271017514
250121	 1519431271267635
32485	 1519431271300120
18	 1519431271300138
10	 1519431271300148
11	 1519431271300159
10	 1519431271300169
10	 1519431271300179
10	 1519431271300189
9	 1519431271300198
12	 1519431271300210
9	 1519431271300219
10	 1519431271300229
10	 1519431271300239
10	 1519431271300249
9	 1519431271300258
9	 1519431271300267
11	 1519431271300278
10	 1519431271300288
10	 1519431271300298
9	 1519431271300307
10	 1519431271300317
10	 1519431271300327
10	 1519431271300337
15	 1519431271300352
9	 1519431271300361
10	 1519431271300371
9	 1519431271300380
10	 1519431271300390
9	 1519431271300399
10	 1519431271300409
11	 1519431271300420
23	 1519431271300443
91	 1519431271300534
16	 1519431271300550
8	 1519431271300558
11	 1519431271300569
17	 1519431271300586
12	 1519431271300598
586791	 1519431271887389
62152	 1519431271949541
27607	 1519431271977148
13	 1519431271977161
11	 1519431271977172
15	 1519431271977187
1519807	 1519431273496994
252123	 1519431273749117
28813	 1519431273777930
17	 1519431273777947
11	 1519431273777958
10	 1519431273777968
14	 1519431273777982
15	 1519431273777997
14	 1519431273778011
12	 1519431273778023
10	 1519431273778033
10	 1519431273778043
10	 1519431273778053
10	 1519431273778063
12	 1519431273778075
9	 1519431273778084
10	 1519431273778094
10	 1519431273778104
11	 1519431273778115
11	 1519431273778126
9	 1519431273778135
11	 1519431273778146
10	 1519431273778156
11	 1519431273778167
12	 1519431273778179
10	 1519431273778189
10	 1519431273778199
9	 1519431273778208
12	 1519431273778220
