# /lscratch1/kbferre/app-traces/mutrino/lulesh/125/rank-000.txt
 delta	 tstmp
16989	 1503728537036183
16901	 1503728537053084
17135	 1503728537070219
17097	 1503728537087316
16980	 1503728537104296
17077	 1503728537121373
20305	 1503728537141678
17110	 1503728537158788
17143	 1503728537175931
19572	 1503728537195503
16618	 1503728537212121
17055	 1503728537229176
17251	 1503728537246427
17028	 1503728537263455
17003	 1503728537280458
17031	 1503728537297489
17067	 1503728537314556
17148	 1503728537331704
17022	 1503728537348726
17063	 1503728537365789
17032	 1503728537382821
17033	 1503728537399854
17049	 1503728537416903
17082	 1503728537433985
17194	 1503728537451179
17050	 1503728537468229
17069	 1503728537485298
17075	 1503728537502373
17085	 1503728537519458
16915	 1503728537536373
17108	 1503728537553481
17165	 1503728537570646
17011	 1503728537587657
17022	 1503728537604679
17219	 1503728537621898
17028	 1503728537638926
17035	 1503728537655961
17122	 1503728537673083
17148	 1503728537690231
17073	 1503728537707304
17085	 1503728537724389
17041	 1503728537741430
17055	 1503728537758485
17041	 1503728537775526
17079	 1503728537792605
17054	 1503728537809659
17055	 1503728537826714
17076	 1503728537843790
17045	 1503728537860835
17009	 1503728537877844
17100	 1503728537894944
17065	 1503728537912009
16946	 1503728537928955
17103	 1503728537946058
17033	 1503728537963091
17066	 1503728537980157
17195	 1503728537997352
16965	 1503728538014317
17075	 1503728538031392
17141	 1503728538048533
17102	 1503728538065635
17027	 1503728538082662
17107	 1503728538099769
17047	 1503728538116816
17147	 1503728538133963
17091	 1503728538151054
17016	 1503728538168070
17039	 1503728538185109
17129	 1503728538202238
17096	 1503728538219334
16993	 1503728538236327
17134	 1503728538253461
17105	 1503728538270566
16990	 1503728538287556
17088	 1503728538304644
17545	 1503728538322189
17644	 1503728538339833
17061	 1503728538356894
17187	 1503728538374081
17258	 1503728538391339
18985	 1503728538410324
14950	 1503728538425274
17298	 1503728538442572
16890	 1503728538459462
17008	 1503728538476470
17070	 1503728538493540
17145	 1503728538510685
16981	 1503728538527666
17090	 1503728538544756
17046	 1503728538561802
17112	 1503728538578914
17094	 1503728538596008
17035	 1503728538613043
17122	 1503728538630165
17047	 1503728538647212
17070	 1503728538664282
16973	 1503728538681255
17232	 1503728538698487
17090	 1503728538715577
17021	 1503728538732598
17120	 1503728538749718
17191	 1503728538766909
17022	 1503728538783931
17079	 1503728538801010
17124	 1503728538818134
17035	 1503728538835169
16946	 1503728538852115
17094	 1503728538869209
16954	 1503728538886163
17112	 1503728538903275
17008	 1503728538920283
17216	 1503728538937499
17055	 1503728538954554
17159	 1503728538971713
16988	 1503728538988701
17089	 1503728539005790
17153	 1503728539022943
16967	 1503728539039910
17043	 1503728539056953
17109	 1503728539074062
17143	 1503728539091205
16979	 1503728539108184
17040	 1503728539125224
17124	 1503728539142348
17204	 1503728539159552
16945	 1503728539176497
17107	 1503728539193604
20592	 1503728539214196
17132	 1503728539231328
17077	 1503728539248405
16996	 1503728539265401
17214	 1503728539282615
17049	 1503728539299664
17037	 1503728539316701
17179	 1503728539333880
17037	 1503728539350917
16988	 1503728539367905
17167	 1503728539385072
17030	 1503728539402102
17211	 1503728539419313
16961	 1503728539436274
17122	 1503728539453396
17123	 1503728539470519
17133	 1503728539487652
17070	 1503728539504722
17455	 1503728539522177
17051	 1503728539539228
17110	 1503728539556338
17198	 1503728539573536
17006	 1503728539590542
17070	 1503728539607612
17111	 1503728539624723
17206	 1503728539641929
17062	 1503728539658991
17163	 1503728539676154
16998	 1503728539693152
22750	 1503728539715902
17059	 1503728539732961
17172	 1503728539750133
17109	 1503728539767242
17073	 1503728539784315
17070	 1503728539801385
17123	 1503728539818508
17061	 1503728539835569
17072	 1503728539852641
17119	 1503728539869760
17136	 1503728539886896
17068	 1503728539903964
17076	 1503728539921040
17308	 1503728539938348
17105	 1503728539955453
17044	 1503728539972497
17210	 1503728539989707
24153	 1503728540013860
17346	 1503728540031206
16945	 1503728540048151
17103	 1503728540065254
25453	 1503728540090707
16184	 1503728540106891
17772	 1503728540124663
22487	 1503728540147150
14829	 1503728540161979
18620	 1503728540180599
17092	 1503728540197691
17065	 1503728540214756
17074	 1503728540231830
17077	 1503728540248907
17146	 1503728540266053
23471	 1503728540289524
17150	 1503728540306674
17218	 1503728540323892
17041	 1503728540340933
20757	 1503728540361690
23848	 1503728540385538
15361	 1503728540400899
19470	 1503728540420369
16998	 1503728540437367
18513	 1503728540455880
15701	 1503728540471581
17181	 1503728540488762
17103	 1503728540505865
17027	 1503728540522892
17052	 1503728540539944
17283	 1503728540557227
17089	 1503728540574316
17111	 1503728540591427
17033	 1503728540608460
17176	 1503728540625636
17147	 1503728540642783
17084	 1503728540659867
17136	 1503728540677003
17195	 1503728540694198
17107	 1503728540711305
17102	 1503728540728407
16987	 1503728540745394
17082	 1503728540762476
17150	 1503728540779626
17163	 1503728540796789
17152	 1503728540813941
17054	 1503728540830995
17119	 1503728540848114
17145	 1503728540865259
17034	 1503728540882293
17223	 1503728540899516
17152	 1503728540916668
17224	 1503728540933892
16994	 1503728540950886
17152	 1503728540968038
17130	 1503728540985168
17067	 1503728541002235
17084	 1503728541019319
17210	 1503728541036529
16897	 1503728541053426
17183	 1503728541070609
17226	 1503728541087835
17059	 1503728541104894
17141	 1503728541122035
17164	 1503728541139199
16985	 1503728541156184
17168	 1503728541173352
17260	 1503728541190612
17044	 1503728541207656
17198	 1503728541224854
16964	 1503728541241818
17203	 1503728541259021
17137	 1503728541276158
17145	 1503728541293303
17155	 1503728541310458
17082	 1503728541327540
17211	 1503728541344751
17135	 1503728541361886
17199	 1503728541379085
17123	 1503728541396208
17100	 1503728541413308
17040	 1503728541430348
17184	 1503728541447532
17081	 1503728541464613
17139	 1503728541481752
17177	 1503728541498929
17044	 1503728541515973
20808	 1503728541536781
17362	 1503728541554143
17144	 1503728541571287
16993	 1503728541588280
17061	 1503728541605341
17085	 1503728541622426
17233	 1503728541639659
16991	 1503728541656650
17127	 1503728541673777
17158	 1503728541690935
17173	 1503728541708108
17103	 1503728541725211
17062	 1503728541742273
17147	 1503728541759420
17008	 1503728541776428
17216	 1503728541793644
17196	 1503728541810840
17014	 1503728541827854
17209	 1503728541845063
17096	 1503728541862159
17191	 1503728541879350
17006	 1503728541896356
17125	 1503728541913481
17157	 1503728541930638
17098	 1503728541947736
17177	 1503728541964913
17170	 1503728541982083
17197	 1503728541999280
17036	 1503728542016316
17136	 1503728542033452
17083	 1503728542050535
17069	 1503728542067604
17119	 1503728542084723
17091	 1503728542101814
17292	 1503728542119106
17095	 1503728542136201
17144	 1503728542153345
17103	 1503728542170448
17056	 1503728542187504
17181	 1503728542204685
17181	 1503728542221866
17822	 1503728542239688
17030	 1503728542256718
17146	 1503728542273864
17129	 1503728542290993
21905	 1503728542312898
14195	 1503728542327093
18065	 1503728542345158
16081	 1503728542361239
17165	 1503728542378404
17228	 1503728542395632
16988	 1503728542412620
17199	 1503728542429819
17104	 1503728542446923
17112	 1503728542464035
17261	 1503728542481296
17170	 1503728542498466
17201	 1503728542515667
17111	 1503728542532778
17138	 1503728542549916
17084	 1503728542567000
17210	 1503728542584210
17050	 1503728542601260
17339	 1503728542618599
17077	 1503728542635676
17130	 1503728542652806
17140	 1503728542669946
17363	 1503728542687309
16962	 1503728542704271
17054	 1503728542721325
17315	 1503728542738640
17073	 1503728542755713
17135	 1503728542772848
17268	 1503728542790116
17142	 1503728542807258
17119	 1503728542824377
17195	 1503728542841572
17162	 1503728542858734
17163	 1503728542875897
17133	 1503728542893030
17201	 1503728542910231
20523	 1503728542930754
17112	 1503728542947866
17130	 1503728542964996
17250	 1503728542982246
20173	 1503728543002419
16522	 1503728543018941
17224	 1503728543036165
17191	 1503728543053356
17179	 1503728543070535
17180	 1503728543087715
17083	 1503728543104798
17125	 1503728543121923
17195	 1503728543139118
17187	 1503728543156305
17143	 1503728543173448
17198	 1503728543190646
17127	 1503728543207773
17102	 1503728543224875
17300	 1503728543242175
17254	 1503728543259429
16992	 1503728543276421
17172	 1503728543293593
17383	 1503728543310976
17031	 1503728543328007
17213	 1503728543345220
17075	 1503728543362295
25572	 1503728543387867
17049	 1503728543404916
17259	 1503728543422175
17269	 1503728543439444
17280	 1503728543456724
17201	 1503728543473925
17239	 1503728543491164
17135	 1503728543508299
17040	 1503728543525339
17265	 1503728543542604
17066	 1503728543559670
17152	 1503728543576822
17241	 1503728543594063
17258	 1503728543611321
17142	 1503728543628463
17117	 1503728543645580
17289	 1503728543662869
17300	 1503728543680169
17106	 1503728543697275
21268	 1503728543718543
17228	 1503728543735771
17052	 1503728543752823
17359	 1503728543770182
18269	 1503728543788451
16197	 1503728543804648
17327	 1503728543821975
19105	 1503728543841080
22493	 1503728543863573
14115	 1503728543877688
17223	 1503728543894911
17240	 1503728543912151
17255	 1503728543929406
17123	 1503728543946529
17271	 1503728543963800
17286	 1503728543981086
17207	 1503728543998293
17261	 1503728544015554
17264	 1503728544032818
17179	 1503728544049997
17374	 1503728544067371
17066	 1503728544084437
17348	 1503728544101785
17134	 1503728544118919
17216	 1503728544136135
21512	 1503728544157647
14102	 1503728544171749
23493	 1503728544195242
18092	 1503728544213334
16299	 1503728544229633
17358	 1503728544246991
21214	 1503728544268205
24420	 1503728544292625
14479	 1503728544307104
18239	 1503728544325343
17116	 1503728544342459
17273	 1503728544359732
17100	 1503728544376832
17356	 1503728544394188
17310	 1503728544411498
17207	 1503728544428705
17160	 1503728544445865
17365	 1503728544463230
17150	 1503728544480380
17170	 1503728544497550
17259	 1503728544514809
17258	 1503728544532067
17282	 1503728544549349
17127	 1503728544566476
17227	 1503728544583703
17208	 1503728544600911
17280	 1503728544618191
17308	 1503728544635499
17114	 1503728544652613
17252	 1503728544669865
17283	 1503728544687148
17163	 1503728544704311
17314	 1503728544721625
17437	 1503728544739062
17149	 1503728544756211
17107	 1503728544773318
17285	 1503728544790603
17239	 1503728544807842
17289	 1503728544825131
17314	 1503728544842445
17209	 1503728544859654
17192	 1503728544876846
17323	 1503728544894169
17226	 1503728544911395
17140	 1503728544928535
17259	 1503728544945794
17323	 1503728544963117
17217	 1503728544980334
17276	 1503728544997610
17392	 1503728545015002
17148	 1503728545032150
17188	 1503728545049338
17182	 1503728545066520
17344	 1503728545083864
17288	 1503728545101152
17244	 1503728545118396
17227	 1503728545135623
17354	 1503728545152977
17285	 1503728545170262
17301	 1503728545187563
17126	 1503728545204689
17471	 1503728545222160
17403	 1503728545239563
17156	 1503728545256719
17346	 1503728545274065
17263	 1503728545291328
17263	 1503728545308591
17335	 1503728545325926
17388	 1503728545343314
17159	 1503728545360473
17312	 1503728545377785
17275	 1503728545395060
17170	 1503728545412230
17405	 1503728545429635
17219	 1503728545446854
17279	 1503728545464133
17193	 1503728545481326
17323	 1503728545498649
23728	 1503728545522377
17365	 1503728545539742
17305	 1503728545557047
17271	 1503728545574318
17184	 1503728545591502
17315	 1503728545608817
17378	 1503728545626195
17204	 1503728545643399
17328	 1503728545660727
17291	 1503728545678018
17319	 1503728545695337
17247	 1503728545712584
17493	 1503728545730077
17214	 1503728545747291
17426	 1503728545764717
17220	 1503728545781937
17482	 1503728545799419
17090	 1503728545816509
17290	 1503728545833799
17336	 1503728545851135
26867	 1503728545878002
17304	 1503728545895306
17207	 1503728545912513
17299	 1503728545929812
25756	 1503728545955568
16518	 1503728545972086
18473	 1503728545990559
17663	 1503728546008222
17649	 1503728546025871
18980	 1503728546044851
15787	 1503728546060638
17396	 1503728546078034
17170	 1503728546095204
17226	 1503728546112430
17292	 1503728546129722
17280	 1503728546147002
19277	 1503728546166279
17389	 1503728546183668
17312	 1503728546200980
17330	 1503728546218310
19984	 1503728546238294
16301	 1503728546254595
19014	 1503728546273609
15759	 1503728546289368
17315	 1503728546306683
17297	 1503728546323980
17445	 1503728546341425
18283	 1503728546359708
17284	 1503728546376992
17367	 1503728546394359
17459	 1503728546411818
17276	 1503728546429094
17164	 1503728546446258
17415	 1503728546463673
17278	 1503728546480951
17351	 1503728546498302
17251	 1503728546515553
17236	 1503728546532789
17440	 1503728546550229
17323	 1503728546567552
17345	 1503728546584897
17346	 1503728546602243
17274	 1503728546619517
17348	 1503728546636865
17442	 1503728546654307
17209	 1503728546671516
17330	 1503728546688846
17413	 1503728546706259
17294	 1503728546723553
17302	 1503728546740855
17429	 1503728546758284
17254	 1503728546775538
17285	 1503728546792823
17372	 1503728546810195
17353	 1503728546827548
17228	 1503728546844776
17408	 1503728546862184
17432	 1503728546879616
17266	 1503728546896882
17419	 1503728546914301
17348	 1503728546931649
17305	 1503728546948954
17369	 1503728546966323
17412	 1503728546983735
17403	 1503728547001138
17376	 1503728547018514
17383	 1503728547035897
17246	 1503728547053143
17366	 1503728547070509
17375	 1503728547087884
17463	 1503728547105347
17307	 1503728547122654
17270	 1503728547139924
17398	 1503728547157322
17352	 1503728547174674
17373	 1503728547192047
17336	 1503728547209383
17358	 1503728547226741
17396	 1503728547244137
17396	 1503728547261533
17379	 1503728547278912
17283	 1503728547296195
17362	 1503728547313557
17448	 1503728547331005
17334	 1503728547348339
17364	 1503728547365703
17371	 1503728547383074
17439	 1503728547400513
17274	 1503728547417787
17426	 1503728547435213
17275	 1503728547452488
17478	 1503728547469966
17372	 1503728547487338
17248	 1503728547504586
17425	 1503728547522011
17357	 1503728547539368
17435	 1503728547556803
17333	 1503728547574136
19662	 1503728547593798
17464	 1503728547611262
17337	 1503728547628599
17421	 1503728547646020
17431	 1503728547663451
17395	 1503728547680846
17477	 1503728547698323
17265	 1503728547715588
17439	 1503728547733027
17469	 1503728547750496
17306	 1503728547767802
17332	 1503728547785134
17552	 1503728547802686
17351	 1503728547820037
17371	 1503728547837408
17444	 1503728547854852
17393	 1503728547872245
17274	 1503728547889519
17560	 1503728547907079
17362	 1503728547924441
17425	 1503728547941866
17481	 1503728547959347
17372	 1503728547976719
17440	 1503728547994159
18107	 1503728548012266
16769	 1503728548029035
17351	 1503728548046386
17342	 1503728548063728
17385	 1503728548081113
17538	 1503728548098651
17385	 1503728548116036
23417	 1503728548139453
17265	 1503728548156718
17584	 1503728548174302
17344	 1503728548191646
21645	 1503728548213291
17547	 1503728548230838
22174	 1503728548253012
21981	 1503728548274993
14349	 1503728548289342
17614	 1503728548306956
17420	 1503728548324376
17373	 1503728548341749
17646	 1503728548359395
17396	 1503728548376791
17530	 1503728548394321
17442	 1503728548411763
17458	 1503728548429221
17384	 1503728548446605
18379	 1503728548464984
18944	 1503728548483928
15904	 1503728548499832
17491	 1503728548517323
17523	 1503728548534846
17527	 1503728548552373
17375	 1503728548569748
17617	 1503728548587365
17311	 1503728548604676
17686	 1503728548622362
17371	 1503728548639733
17542	 1503728548657275
17651	 1503728548674926
17307	 1503728548692233
17512	 1503728548709745
17467	 1503728548727212
17393	 1503728548744605
17502	 1503728548762107
17451	 1503728548779558
17555	 1503728548797113
17450	 1503728548814563
20752	 1503728548835315
17331	 1503728548852646
17693	 1503728548870339
17439	 1503728548887778
20409	 1503728548908187
16545	 1503728548924732
17595	 1503728548942327
18021	 1503728548960348
16977	 1503728548977325
17318	 1503728548994643
17451	 1503728549012094
17485	 1503728549029579
17518	 1503728549047097
17493	 1503728549064590
17481	 1503728549082071
17391	 1503728549099462
17485	 1503728549116947
17558	 1503728549134505
17498	 1503728549152003
17378	 1503728549169381
17503	 1503728549186884
17441	 1503728549204325
17474	 1503728549221799
17674	 1503728549239473
17307	 1503728549256780
17590	 1503728549274370
17518	 1503728549291888
17471	 1503728549309359
17530	 1503728549326889
17447	 1503728549344336
17612	 1503728549361948
17366	 1503728549379314
17326	 1503728549396640
17591	 1503728549414231
17572	 1503728549431803
17468	 1503728549449271
17504	 1503728549466775
17526	 1503728549484301
17524	 1503728549501825
17580	 1503728549519405
17297	 1503728549536702
17761	 1503728549554463
17498	 1503728549571961
17360	 1503728549589321
17511	 1503728549606832
17524	 1503728549624356
17393	 1503728549641749
17702	 1503728549659451
17524	 1503728549676975
17497	 1503728549694472
17494	 1503728549711966
17522	 1503728549729488
17538	 1503728549747026
17472	 1503728549764498
17656	 1503728549782154
17422	 1503728549799576
17503	 1503728549817079
17745	 1503728549834824
17423	 1503728549852247
17408	 1503728549869655
17620	 1503728549887275
17418	 1503728549904693
17634	 1503728549922327
17557	 1503728549939884
17542	 1503728549957426
17592	 1503728549975018
17535	 1503728549992553
17584	 1503728550010137
17414	 1503728550027551
17421	 1503728550044972
17548	 1503728550062520
17517	 1503728550080037
17515	 1503728550097552
19611	 1503728550117163
17493	 1503728550134656
17588	 1503728550152244
17567	 1503728550169811
17545	 1503728550187356
17256	 1503728550204612
19736	 1503728550224348
15316	 1503728550239664
18699	 1503728550258363
16346	 1503728550274709
17580	 1503728550292289
17565	 1503728550309854
17664	 1503728550327518
17351	 1503728550344869
17650	 1503728550362519
17529	 1503728550380048
17430	 1503728550397478
17574	 1503728550415052
17506	 1503728550432558
17496	 1503728550450054
17565	 1503728550467619
17504	 1503728550485123
17588	 1503728550502711
17465	 1503728550520176
17560	 1503728550537736
17723	 1503728550555459
17363	 1503728550572822
17556	 1503728550590378
17557	 1503728550607935
17557	 1503728550625492
17510	 1503728550643002
17518	 1503728550660520
17590	 1503728550678110
17443	 1503728550695553
17441	 1503728550712994
17658	 1503728550730652
17502	 1503728550748154
17562	 1503728550765716
17516	 1503728550783232
17513	 1503728550800745
17687	 1503728550818432
17450	 1503728550835882
17532	 1503728550853414
17541	 1503728550870955
17464	 1503728550888419
17485	 1503728550905904
17654	 1503728550923558
17514	 1503728550941072
17506	 1503728550958578
17574	 1503728550976152
17475	 1503728550993627
17758	 1503728551011385
17417	 1503728551028802
17530	 1503728551046332
17471	 1503728551063803
17590	 1503728551081393
17577	 1503728551098970
17366	 1503728551116336
17616	 1503728551133952
17647	 1503728551151599
17369	 1503728551168968
17741	 1503728551186709
17582	 1503728551204291
17556	 1503728551221847
17547	 1503728551239394
17533	 1503728551256927
17621	 1503728551274548
17565	 1503728551292113
17569	 1503728551309682
17623	 1503728551327305
17784	 1503728551345089
